row,column,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4
row,column,3,4,2,1,3,4,2,1,1,2,4,3,1,2,4,3
50.0,95.0,-0.9005693081597634,-1.0437246528558575,-1.0470775971195962,-0.9301668496281792,-0.7863390029077237,-0.9145621539134225,-1.14626526205371,-1.0474843405041554,-1.0558169205237178,-1.1847477518013747,-0.9102503699516014,-0.8866828949194456,-0.9584263865049465,-0.9280160671521287,-1.064029498381906,-1.0846261630693164
150.0,95.0,-0.8961797315699158,-1.0427176236680253,-1.048047760767183,-0.9288558175959736,-0.7932718934551701,-0.9196988449622836,-1.1571465044163745,-1.0340851586949356,-1.0426690959409939,-1.1803404017534262,-0.9013325213851857,-0.8951268402964843,-0.9504762953222752,-0.9326355639710471,-1.0719479168237172,-1.0464260699694279
250.0,95.0,-0.8655627894419382,-1.0515471595681447,-1.0542041763286818,-0.9243061468615252,-0.7900947272563599,-0.9286158686106774,-1.1681460381284978,-1.0165896397213032,-1.042920311538353,-1.181503031321995,-0.9034721151762994,-0.8617298997869796,-0.9336030211743775,-0.9379635891934583,-1.0702370832782577,-1.0278024734619322
350.0,95.0,-0.854105241440493,-1.0495249894948415,-1.0641652679409503,-0.9154953190296737,-0.8207131543743174,-0.9307293973100172,-1.167168409285864,-1.015749635037082,-1.0362368355862372,-1.1942816497449087,-0.9117100760242351,-0.8630987447178313,-0.9155505887846687,-0.9405212140622723,-1.080959363689658,-1.0264307516521853
450.0,95.0,-0.8428969926870309,-1.0642964126045058,-1.068023414473032,-0.9109271671088379,-0.8225637054484309,-0.9458513375811322,-1.197142900787867,-1.023706557905541,-1.0386086302715967,-1.1896589677746476,-0.9194067321450632,-0.8620461231420791,-0.9161399575610858,-0.9416325623247985,-1.082709549260727,-1.0330101594201153
550.0,95.0,-0.8558830976126046,-1.0731283147056274,-1.0778421703823824,-0.919872745806174,-0.8352504303555008,-0.9348390755933451,-1.203864594810284,-1.0203328328119596,-1.0455180749617057,-1.2006973112919468,-0.9237085384546617,-0.8594990638158606,-0.9257662564693021,-0.9404696943278736,-1.0931091563113569,-1.0321984217536055
650.0,95.0,-0.8577865337609865,-1.0849053755256364,-1.0851504554883604,-0.9162339685173038,-0.8186103230601702,-0.9470521880595584,-1.2197852290764786,-1.0300100166280117,-1.050616929995158,-1.2138449469324541,-0.9299353974854512,-0.8543438547265509,-0.9314285297755305,-0.9399113931930856,-1.1007047218187722,-1.0419196892439686
750.0,95.0,-0.8536966794744103,-1.0952894182547652,-1.0974756811818906,-0.9130747799679853,-0.8186472568612544,-0.9408858392549178,-1.2243419555926494,-1.032333240482103,-1.0482612449770272,-1.2070934214869453,-0.9315633455775583,-0.8477544790956699,-0.9216603060817761,-0.9423828534925178,-1.113643148462188,-1.049723842733215
850.0,95.0,-0.8595196744689133,-1.1046026210058244,-1.1002704453100023,-0.9163595059740146,-0.7970849420780155,-0.9465601097153922,-1.2321530980187845,-1.0388206175235837,-1.0601420823138028,-1.211251618643928,-0.9284111711618834,-0.843602389356306,-0.9209191598425832,-0.9444124593296692,-1.1255481071441409,-1.0470904178345108
950.0,95.0,-0.8682144951509372,-1.1071264928312985,-1.113248417265595,-0.9117478344639949,-0.7987174652847671,-0.9539364017276739,-1.2389345754536407,-1.047776943320173,-1.0628991713227833,-1.2035902065541109,-0.9332896488149345,-0.8441782577722847,-0.9104722385627042,-0.9489845780240103,-1.1247712886005843,-1.038881028095659
1050.0,95.0,-0.8784741802828648,-1.1186125097290187,-1.1188851823512778,-0.9222522182018338,-0.8130018575798204,-0.945527059083247,-1.2499555221086212,-1.0489337748406342,-1.0648437930256023,-1.202708263410841,-0.9318539079652055,-0.8367218166068824,-0.9223513190854078,-0.9347351159900654,-1.1503709463415817,-1.0440712803991232
1150.0,95.0,-0.8791291267112911,-1.1161930919244014,-1.1259413559059794,-0.9137810492052267,-0.7700271274495663,-0.9498387624468023,-1.2518228502910915,-1.059075277983652,-1.0772134860658298,-1.1975526087189792,-0.9299653897398912,-0.840252349361208,-0.9057222635949529,-0.9383600928181295,-1.1620059666543057,-1.04352687889741
1250.0,95.0,-0.8786539900440857,-1.1279475135678467,-1.1352708306726527,-0.9289878217730347,-0.7694870795108955,-0.9542204111908177,-1.2745062536569094,-1.0788120076526866,-1.0654208164291958,-1.2039921445316395,-0.9231383126350465,-0.8359375493246262,-0.9117797089210171,-0.9365594711221092,-1.1641254836094959,-1.0467407283315424
